time	V(vout)
8.388594285713540e-001	2.196570e+000
8.388891428570690e-001	2.196147e+000
8.389188571427840e-001	2.195412e+000
8.389485714284990e-001	2.194365e+000
8.389782857142141e-001	2.193006e+000
8.390079999999290e-001	2.191335e+000
8.390999999999239e-001	2.185954e+000
8.391999999999239e-001	2.183969e+000
8.392999999999239e-001	2.183184e+000
8.393999999999239e-001	2.182413e+000
8.394999999999239e-001	2.181589e+000
8.395999999999239e-001	2.179085e+000
8.396999999999238e-001	2.179871e+000
8.397999999999238e-001	2.181576e+000
8.398999999999238e-001	2.181641e+000
8.399999999999238e-001	2.178957e+000
8.401063674110842e-001	2.179632e+000
8.401999999999238e-001	2.179238e+000
8.402999999999238e-001	2.179848e+000
8.403999999999238e-001	2.180342e+000
8.404999999999238e-001	2.178416e+000
8.405999999999237e-001	2.180783e+000
8.406151262288747e-001	2.181559e+000
8.406302524578255e-001	2.182186e+000
8.406453786867765e-001	2.182664e+000
8.406605049157273e-001	2.182992e+000
8.406756311446783e-001	2.183172e+000
8.406907573736291e-001	2.183202e+000
8.407058836025800e-001	2.183083e+000
8.407999999999237e-001	2.178933e+000
8.408999999999237e-001	2.175736e+000
8.409999999999237e-001	2.172836e+000
8.411999999999237e-001	2.166693e+000
8.412999999999237e-001	2.167835e+000
8.413999999999237e-001	2.169346e+000
8.414999999999236e-001	2.172296e+000
8.415999999999236e-001	2.172774e+000
8.416999999999236e-001	2.173307e+000
8.417999999999236e-001	2.176717e+000
8.418999999999236e-001	2.176344e+000
8.419999999999236e-001	2.177529e+000
8.420999999999236e-001	2.184053e+000
8.421999999999236e-001	2.185341e+000
8.424999999999235e-001	2.180834e+000
8.425999999999235e-001	2.179792e+000
8.426285714284949e-001	2.179121e+000
8.426571428570664e-001	2.178540e+000
8.426857142856378e-001	2.178049e+000
8.427142857142093e-001	2.177649e+000
8.427428571427806e-001	2.177340e+000
8.427714285713521e-001	2.177121e+000
8.427999999999235e-001	2.176993e+000
8.428999999999235e-001	2.180850e+000
8.429999999999235e-001	2.184242e+000
8.431063999433456e-001	2.182302e+000
8.431999999999235e-001	2.183890e+000
8.433064013577918e-001	2.187460e+000
8.433999999999234e-001	2.190148e+000
8.434999999999234e-001	2.190166e+000
8.435999999999234e-001	2.188556e+000
8.436285714284948e-001	2.188693e+000
8.436571428570663e-001	2.188681e+000
8.436857142856377e-001	2.188521e+000
8.437142857142091e-001	2.188214e+000
8.437428571427805e-001	2.187759e+000
8.437714285713520e-001	2.187155e+000
8.437999999999234e-001	2.186404e+000
8.438999999999234e-001	2.189829e+000
8.439999999999234e-001	2.193396e+000
8.441058836025797e-001	2.190668e+000
8.441999999999234e-001	2.194008e+000
8.442999999999233e-001	2.199714e+000
8.443999999999233e-001	2.204052e+000
8.444999999999233e-001	2.206427e+000
8.445999999999233e-001	2.207148e+000
8.446999999999233e-001	2.206282e+000
8.447296995481818e-001	2.204973e+000
8.447593990964404e-001	2.203907e+000
8.447890986446989e-001	2.203083e+000
8.448187981929575e-001	2.202502e+000
8.448484977412160e-001	2.202163e+000
8.448781972894746e-001	2.202066e+000
8.449078968377330e-001	2.202212e+000
8.449999999999233e-001	2.202152e+000
8.450999999999233e-001	2.205680e+000
8.452999999999232e-001	2.211123e+000
8.453999999999232e-001	2.210076e+000
8.454999999999232e-001	2.212609e+000
8.455999999999232e-001	2.214655e+000
8.456999999999232e-001	2.217706e+000
8.457999999999232e-001	2.220715e+000
8.458999999999232e-001	2.221724e+000
8.459999999999232e-001	2.224315e+000
8.460999999999231e-001	2.230714e+000
8.461999999999231e-001	2.237183e+000
8.462999999999231e-001	2.241800e+000
8.463285714284945e-001	2.244180e+000
8.463571428570660e-001	2.245992e+000
8.463857142856374e-001	2.247234e+000
8.464142857142089e-001	2.247908e+000
8.464428571427802e-001	2.248012e+000
8.464714285713517e-001	2.247546e+000
8.464999999999231e-001	2.246512e+000
8.465154288138281e-001	2.245722e+000
8.465308576277332e-001	2.244985e+000
8.465462864416382e-001	2.244301e+000
8.465617152555434e-001	2.243669e+000
